file_name,height,width,bbox,age,race,masked,skintone,emotion,gender,crop_name
63607586.jpg,1333,2000,"[754.0393477842407, 71.36629041440067, 317.54894412329037, 457.3756594923078]",0,1,0,1,0,1,6081.jpg
77084019.jpg,1872,2000,"[879.6986301369861, 333.9999999999995, 424.8858447488585, 521.3024390243897]",2,0,0,1,1,1,9871.jpg
15240148.jpg,2000,1334,"[675.4195775284257, 391.5131480090189, 253.96241629170083, 326.72780328187997]",1,1,0,1,1,1,815.jpg
47324125.jpg,2000,1333,"[392.4151404702764, 315.1191050846848, 599.673149247146, 624.6118670670237]",0,0,0,1,1,1,3309.jpg
8476024.jpg,2000,1333,"[633.0020881635074, 220.2712942319307, 192.53068832622264, 243.00761733269445]",0,1,0,1,1,1,11817.jpg
image_10479.jpg,1024,1024,"[289.2676056338029, 123.18779342722979, 607.2769953051642, 834.8591549295749]",0,0,0,1,1,1,15112.jpg
75105580.jpg,2000,1333,"[477.93030911059634, 475.000000000004, 210.26821394341852, 284.20095571874106]",0,0,0,0,0,1,9338.jpg
105711109.jpg,1330,2000,"[548.3155783306639, 274.95274067462003, 227.06968277155136, 291.67965770781103]",0,1,0,0,1,1,279.jpg
63173604.jpg,1125,2000,"[971.6942148760331, 1.3159999907827398e-13, 225.73553719008171, 189.6004778593707]",0,0,0,0,1,1,5940.jpg
95004021.jpg,2000,1333,"[427.69299843471833, 350.50263502075376, 162.19868127600733, 230.1592038885466]",0,0,0,0,1,1,13301.jpg
68279207.jpg,1333,2000,"[1045.1841541755887, 23.536115569823377, 687.423982869374, 812.6674355878372]",1,1,0,1,2,1,7421.jpg
69500238.jpg,1334,2000,"[1145.0047920437353, 244.99999999999977, 390.99691940045255, 455.99999999999835]",0,1,0,1,0,0,7831.jpg
79340940.jpg,1333,2000,"[755.0020005001253, 135.00000000000009, 301.9934983745931, 447.00000000000045]",0,1,0,1,1,1,10490.jpg
79817117.jpg,2000,1333,"[665.9517456097269, 975.6230702307467, 69.04825439027405, 90.37692976924971]",0,1,0,1,0,1,10595.jpg
59187578.jpg,1333,2000,"[979.9677616138703, 211.03423021962783, 242.23097325188408, 329.0467803996645]",0,0,0,1,1,0,4971.jpg
50451976.jpg,1330,2000,"[799.9999999999986, 181.71471514267535, 220.51280132391398, 220.15913645828948]",0,1,0,1,1,1,3881.jpg
50552872.jpg,1335,2000,"[1097.9884268874698, 251.44584225134204, 295.2189104414307, 405.5541577486572]",0,1,0,1,1,1,3901.jpg
85635761.jpg,1333,2000,"[1223.2529465095192, 146.99999999999991, 241.49410698096176, 364.5768707482994]",0,1,1,1,0,1,12001.jpg
67479819.jpg,1334,2000,"[641.0020890747887, 312.99603387597756, 280.24112143215353, 341.4930975109328]",0,1,0,1,1,1,7189.jpg
93241855.jpg,1333,2000,"[623.9995932800056, 286.99999999999994, 341.00305039995374, 454.9999999999995]",0,1,0,1,1,1,13130.jpg
48066618.jpg,668,1000,"[628.3917188935891, 156.00000000000026, 52.64052707452106, 76.99999999999984]",0,0,1,3,0,1,3454.jpg
70440588.jpg,1333,2000,"[1180.3355321889603, 431.99999999999625, 72.93968025723747, 101.16747415296]",2,0,0,0,1,1,8086.jpg
85731525.jpg,1328,2000,"[979.9, 125.00000000000016, 414.1, 522.3011642431464]",1,1,0,0,0,0,12019.jpg
63950804.jpg,1333,2000,"[1045.735023871988, 186.4372039330469, 163.264976128018, 246.15580589957003]",5,0,0,1,1,0,6175.jpg
87344340.jpg,2000,1333,"[525.7561819142932, 536.2750879258915, 314.73969680951103, 395.67737705662915]",3,0,0,1,0,0,12454.jpg
45007883.jpg,1333,2000,"[913.1630715088472, 310.16053074097243, 195.7777552305089, 288.4039431890915]",0,0,0,1,1,1,2912.jpg
58634625.jpg,1333,2000,"[749.9904976243993, 389.999999999999, 410.01125281319105, 443.99999999999255]",1,0,0,1,5,0,4835.jpg
2287766.jpg,1333,2000,"[709.5540897316731, 256.9999999999982, 655.1613664249808, 912.7685977214946]",0,1,0,0,0,1,1243.jpg
66231692.jpg,1335,2000,"[1031.385465029221, 0.0, 245.6927325146097, 149.61315641967735]",0,1,0,1,1,1,6793.jpg
83525324.jpg,1333,2000,"[1163.622979256834, 261.7654064729807, 119.32030560129314, 165.76704943857422]",0,2,0,2,1,1,11466.jpg
5419629.jpg,2000,1333,"[570.9387776745101, 446.99999999999983, 336.3441406673659, 423.46363175168756]",0,1,0,1,1,1,4158.jpg
image_5364.jpg,1024,1024,"[258.6595593017925, 198.4161733884471, 540.8250018067718, 705.583826611552]",0,1,0,0,1,1,14288.jpg
71363910.jpg,1333,2000,"[1065.0210368144253, 160.7104011592739, 345.47633358377436, 461.5378771519989]",0,1,0,1,1,1,8363.jpg
71086634.jpg,1333,2000,"[1137.9999999999832, 177.9595432295826, 359.505801732003, 414.33281113517666]",0,1,0,1,1,1,8319.jpg
6581917.jpg,2000,1333,"[441.07253204999967, 438.99999999999926, 246.9307179499996, 321.9999999999992]",3,1,0,1,1,0,6684.jpg
87446866.jpg,2000,1333,"[739.902793652962, 416.164323084962, 108.09720634703628, 165.34061590985175]",0,1,0,1,0,0,12485.jpg
85934593.jpg,1334,2000,"[866.0013691553548, 291.99999999999994, 224.99657711161356, 284.99999999999994]",3,1,0,1,1,0,12078.jpg
62199376.jpg,1333,2000,"[728.0092487389237, 423.958677273616, 573.9942507839131, 807.0045100504384]",0,0,0,1,1,1,5674.jpg
image_385.jpg,1024,1024,"[296.67178276269203, 174.68595041322288, 556.2987012987011, 789.3896103896104]",0,0,0,1,0,1,14060.jpg
image_1811.jpg,1024,1024,"[219.05146637514727, 184.59638963828664, 542.3422128174634, 817.8952567200661]",0,0,0,0,1,0,14740.jpg
85871785.jpg,1000,2000,"[919.6895082209433, 104.27405440809726, 119.68276365063919, 183.09676528642885]",0,0,0,0,0,1,12058.jpg
71949267.jpg,1333,2000,"[785.7361155351215, 1.6758586178419948e-13, 464.08973128160955, 477.159946838801]",0,0,0,0,1,1,8501.jpg
34825321.jpg,1335,2000,"[1019.0159442630518, 241.37530694690147, 650.173327794602, 511.7624693053081]",0,1,0,1,1,1,1827.jpg
97916965.jpg,1125,2000,"[1057.4562444810397, 315.7307851849739, 190.67969439871547, 240.73556296314783]",0,0,0,1,1,1,13535.jpg
image_5688.jpg,1024,1024,"[253.89610389610382, 152.61038961038957, 552.1192443919707, 769.5729720044305]",5,0,0,1,1,1,14190.jpg
37930739.jpg,1334,2000,"[551.3301155689039, 462.5157150759777, 125.38349422155446, 191.2508396388418]",0,1,0,1,1,0,1981.jpg
58982074.jpg,1333,2000,"[749.9999999999965, 74.99999999999986, 288.99949987496814, 372.9999999999984]",0,0,0,1,1,1,4914.jpg
image_4062.jpg,1024,1024,"[216.46464646464622, 138.8383838383838, 567.0505050505059, 781.7272727272722]",5,0,0,0,0,1,14604.jpg
3382956.jpg,2000,1333,"[791.6396043910344, 635.2500701333961, 236.33891801034562, 326.1521312231499]",0,1,0,1,1,1,1779.jpg
66921041.jpg,2000,1333,"[575.9999999999998, 575.0000000000019, 194.8988027201591, 203.57339810929417]",0,0,0,2,0,1,6992.jpg
101957670.jpg,666,2000,"[890.635600515556, 107.53302985461262, 206.23922977776277, 258.4669701453835]",1,0,0,0,0,1,111.jpg
76574441.jpg,2000,1333,"[547.4171949175469, 804.5098948503469, 185.9157542333204, 244.9868068661919]",0,0,0,1,0,1,9731.jpg
image_9595.jpg,1024,1024,"[245.97979797979758, 164.32323232323236, 581.6161616161608, 746.7474747474745]",2,0,0,1,1,1,13836.jpg
3323056.jpg,2000,1333,"[238.4309328163075, 821.9999999999859, 508.57331718369073, 605.9999999999955]",2,1,0,1,1,1,1758.jpg
67680816.jpg,1333,2000,"[864.4641076429208, 274.9999999999994, 268.7547981695233, 367.1003001203308]",1,1,0,0,1,0,7255.jpg
67207932.jpg,2000,1334,"[585.0948598554658, 661.5543325797006, 204.81616455094843, 271.17905622375565]",0,1,0,0,1,1,7111.jpg
97169926.jpg,2000,1333,"[530.6640679976998, 530.9999999999994, 279.78287795436677, 367.6035019633349]",0,0,0,1,1,1,13475.jpg
76573457.jpg,2000,1333,"[550.5024348799933, 739.4813820907588, 321.26309550933615, 434.38108016900935]",0,0,0,1,0,1,9730.jpg
18042075.jpg,2000,1333,"[614.983349042507, 279.2505617383509, 265.2588013517418, 342.34962159806884]",0,1,0,1,1,0,970.jpg
image_2954.jpg,1024,1024,"[243.96097560975556, 116.35121951219514, 644.4341463414637, 867.0585365853649]",1,0,0,1,1,1,13965.jpg
71849587.jpg,1333,2000,"[884.0909090909095, 70.00216627078386, 330.47107438016496, 448.9978337292155]",0,0,0,1,4,0,8476.jpg
2205806.jpg,2000,1333,"[187.3368409364723, 947.2763816805937, 527.1778248110868, 456.22209854636503]",0,1,0,1,0,1,1188.jpg
6739458.jpg,1333,2000,"[994.0000000000002, 127.99999999999982, 327.99774943735923, 437.9999999999995]",0,1,0,1,1,1,7160.jpg
77817274.jpg,2000,1333,"[671.9962499999993, 593.9999999999999, 202.0057499999993, 286.9999999999996]",0,0,0,1,0,1,10050.jpg
image_9027.jpg,1024,1024,"[260.35891381345874, 165.64108618654024, 556.9102715466352, 759.1204250295148]",0,0,0,2,0,1,15072.jpg
42012006.jpg,1333,2000,"[1005.8883208682066, 364.809030800931, 257.0690859895166, 349.4011304563829]",0,0,0,1,0,1,2441.jpg
5425166.jpg,2000,1333,"[434.55921860934194, 386.343558661888, 538.9473222323226, 722.0475909863708]",0,1,0,1,1,1,4173.jpg
69242908.jpg,1333,2000,"[775.7215045429091, 240.04123444429996, 414.9528497654976, 534.7940655077662]",0,1,0,1,1,0,7708.jpg
48278204.jpg,1335,2000,"[983.5067429069667, 324.052337370067, 118.14097002435295, 165.7313993123854]",0,2,0,3,0,1,3504.jpg
71768116.jpg,1333,2000,"[591.799999999999, 182.0119144893111, 577.1999999999974, 723.680341092637]",0,0,0,1,0,1,8454.jpg
71468555.jpg,1334,2000,"[1317.1195904783287, 95.06021903748332, 267.384737138996, 395.93248188245957]",0,0,0,0,0,1,8390.jpg
79333229.jpg,556,2000,"[978.000000000001, 217.24786324786314, 111.08860759493624, 156.1680911680913]",0,0,0,1,0,1,10480.jpg
73393043.jpg,1334,2000,"[1188.9285496362304, 350.15190632734624, 301.74971478530557, 371.3942732887648]",0,0,0,1,0,1,8913.jpg
79111214.jpg,1333,2000,"[1253.0, 369.0000000000001, 80.37310034239101, 91.00000000000001]",2,1,0,0,1,1,10412.jpg
86065863.jpg,2000,1333,"[639.9987500000016, 190.00000000000054, 108.00200000000115, 146.99999999999972]",0,0,0,1,1,1,12115.jpg
50427219.jpg,1333,2000,"[882.5330588845582, 153.54470323065414, 237.20642237945066, 323.95266716754423]",0,0,0,0,1,0,3876.jpg
1546611.jpg,2000,1333,"[371.99999999999585, 400.82693727136035, 397.90523820373426, 517.6570110644727]",0,1,0,1,1,1,830.jpg
5126984.jpg,1333,2000,"[728.4822833836021, 128.00000000000063, 559.6286315570792, 782.9999999999987]",0,1,0,1,1,1,3962.jpg
image_4123.jpg,1024,1024,"[204.56290174472022, 189.6703397612485, 559.2433425160721, 730.2589531680403]",0,2,0,1,1,1,14881.jpg
85930963.jpg,1333,2000,"[1047.1578974187646, 241.0, 142.22367951715503, 209.40594780336687]",0,1,0,2,1,1,12074.jpg
78468419.jpg,1334,2000,"[1217.626215031075, 40.999999999999815, 243.29550809003905, 273.6141144628523]",0,1,0,0,0,0,10210.jpg
88414652.jpg,2000,1333,"[630.6430799937319, 319.19944999073135, 122.67846000313506, 165.92425287805844]",0,1,0,1,2,0,12660.jpg
image_6898.jpg,1024,1024,"[167.54634146341465, 184.79512195121907, 542.248780487807, 764.8926829268281]",1,0,0,2,0,0,14247.jpg
72354914.jpg,2000,1333,"[665.46764983102, 407.9868457539507, 274.88725028160445, 333.56907960240653]",0,1,0,0,1,1,8623.jpg
image_2415.jpg,1024,1024,"[186.9494949494943, 168.91919191919206, 565.2727272727268, 770.2929292929298]",0,2,0,3,1,1,14518.jpg
60976155.jpg,1333,2000,"[986.2443161535751, 413.2816967679486, 207.9715157979347, 244.49911332310148]",1,1,0,0,1,1,5339.jpg
82846161.jpg,1333,2000,"[692.7595734087001, 434.1542712565243, 204.78154390390443, 260.8457287434704]",0,0,0,1,1,1,11276.jpg
47110560.jpg,1334,2000,"[812.9535154246703, 394.9477441271003, 506.8123555450944, 692.0522558728985]",0,1,0,1,1,0,3258.jpg
76835557.jpg,2000,1333,"[533.9742230347325, 224.99999999999696, 310.0369469835406, 418.999999999995]",0,0,0,2,1,1,9809.jpg
55362366.jpg,2000,1333,"[531.0971371140597, 161.48195166214015, 137.4658909527673, 203.61875446309384]",0,0,0,0,1,1,4352.jpg
68991776.jpg,1334,2000,"[952.0047920437422, 310.9999999999985, 323.9911004901975, 403.0000000000001]",0,1,0,1,1,1,7659.jpg
10184002.jpg,1333,2000,"[600.2070424559683, 341.350853352567, 307.7638809202008, 316.8220381089759]",0,1,0,1,3,1,106.jpg
95788406.jpg,2000,1499,"[554.2028217482612, 234.01577761081896, 263.81128699304935, 313.85264120687367]",3,0,0,1,1,1,13368.jpg
64108228.jpg,1333,2000,"[706.7473217472926, 220.48520033288239, 288.7794607797531, 349.89847067527614]",0,0,0,1,1,1,6229.jpg
22550739.jpg,1333,2000,"[939.3381270547837, 376.27716286850034, 316.6618729452157, 326.5585148917436]",1,1,0,1,1,1,1226.jpg
7019167.jpg,1333,2000,"[1051.0032508127033, 284.0, 283.99849962490595, 383.9999999999998]",0,1,0,1,0,1,8004.jpg
74764120.jpg,1333,2000,"[874.0000000000001, 1.0545800179277912e-15, 344.0, 354.0]",0,0,0,1,0,1,9231.jpg
42449339.jpg,2000,1334,"[350.0029999999998, 335.99999999999994, 326.9949999999995, 452.9999999999994]",0,1,0,1,1,1,2522.jpg
67982281.jpg,2000,1334,"[25.834507042253502, 381.33802816901357, 908.6338028168994, 1104.8616769487433]",0,1,0,1,1,1,7339.jpg
8328752.jpg,2000,1333,"[447.65333624999926, 508.6619999999978, 357.3706585, 457.0209999999962]",0,1,0,1,1,1,11382.jpg
41791907.jpg,2000,1333,"[547.0032500000012, 894.9999999999883, 233.00049999999942, 359.9999999999984]",0,0,0,1,0,1,2413.jpg
68557957.jpg,1333,2000,"[927.6447393005378, 184.7581514943739, 208.1248449754937, 274.71825823157224]",0,1,0,1,1,1,7548.jpg
48673450.jpg,1334,2000,"[708.5333329395202, 410.2655516614707, 65.9999999999996, 91.66746309895063]",0,1,0,0,1,1,3574.jpg
11954156.jpg,2000,1333,"[729.5751715951693, 456.0000000000011, 269.5751715951735, 288.2500701333946]",0,1,0,1,1,1,513.jpg
32316998.jpg,2000,1333,"[562.8578559799375, 215.94968804156488, 172.17752402947224, 220.19261553684217]",5,1,0,1,1,1,1725.jpg
87155067.jpg,2000,1333,"[533.7491964108783, 288.67991741569585, 203.64400512730987, 265.7121321348816]",1,1,0,1,1,1,12384.jpg
image_6566.jpg,1024,1024,"[92.00000000000004, 131.95959595959624, 584.4848484848483, 810.474747474747]",0,0,0,0,0,1,13946.jpg
62611606.jpg,2000,1334,"[571.2373233419564, 313.24097583106993, 186.30507066321678, 218.52860863042585]",0,1,0,1,1,1,5774.jpg
77680353.jpg,1000,2000,"[303.16455696202524, 96.99999999999997, 179.2531645569621, 232.4177215189873]",0,1,0,1,1,1,10014.jpg
97249063.jpg,2000,1333,"[503.99999999998926, 370.67000000000075, 303.23985725018383, 300.50104704422347]",3,2,0,2,0,1,13484.jpg
5794839.jpg,2000,1495,"[574.9999999999993, 1052.999999999991, 339.2861849452743, 251.37640871525446]",0,1,0,0,0,1,4729.jpg
43451014.jpg,1333,2000,"[783.9999999999937, 439.07745484807606, 179.84739912041965, 241.56339353589874]",0,1,0,0,1,1,2677.jpg
4931228.jpg,2000,1330,"[589.4966564721766, 497.4690349574465, 365.7976774943741, 482.99720926648246]",0,1,0,2,1,1,3704.jpg
21835307.jpg,1333,2000,"[835.2657278054041, 394.0000000000018, 342.73427219459563, 552.1710618535318]",0,1,0,1,1,1,1178.jpg
37761554.jpg,1794,2000,"[662.9280560161626, 550.0000000000006, 149.79658399475784, 195.68974032942197]",1,0,0,0,2,0,1964.jpg
2488842.jpg,1333,2000,"[655.9999999999983, 437.03609667571965, 227.99999999999991, 271.4931948405441]",0,1,0,0,1,1,1339.jpg
78296125.jpg,1125,2000,"[911.1234804003442, 140.60458717711373, 177.3283431192415, 244.49981764876168]",0,1,0,1,1,1,10163.jpg
106123001.jpg,1125,2000,"[1315.440531968908, 200.00000000000017, 192.53039140726221, 262.29690423631973]",0,1,0,1,1,1,301.jpg
64964919.jpg,1333,2000,"[544.0007501875469, 112.99999999999996, 331.9947486871712, 481.9999999999995]",0,1,0,1,1,0,6489.jpg
image_6160.jpg,1024,1024,"[232.01951219512222, 180.2146341463411, 564.999999999999, 766.5658536585361]",3,0,0,1,1,0,15184.jpg
63188301.jpg,1125,2000,"[1234.1003685036274, 201.45743608981527, 287.89963149636674, 378.30666927843976]",4,1,0,1,1,0,5945.jpg
63087865.jpg,1333,2000,"[962.298102298633, 215.12919087685933, 172.63578581635636, 288.8708091231395]",0,0,0,0,1,1,5913.jpg
85868185.jpg,1333,2000,"[884.1471210982849, 159.99999999999997, 230.75479816952284, 337.9999999999997]",0,0,0,1,1,0,12055.jpg
81109014.jpg,1333,2000,"[1099.4830646824137, 331.55015369136163, 226.92935844600802, 271.6580515658325]",0,0,0,0,0,0,10834.jpg
63627358.jpg,1333,2000,"[469.00000000000006, 163.00000000000014, 348.99999999999955, 472.59947077891314]",0,1,0,1,1,1,6089.jpg
106346950.jpg,1332,2000,"[758.1195904783362, -4.9847096254776925e-30, 507.975252810148, 243.8616867235977]",5,1,0,1,0,1,310.jpg
81603929.jpg,1333,2000,"[756.9999999999993, 296.00108313539164, 344.99999999999864, 403.99350118764767]",2,0,0,1,1,1,10975.jpg
64459916.jpg,1333,2000,"[447.31332833208324, 236.01400000000052, 363.7166791697921, 576.0000000000002]",0,1,0,1,0,1,6331.jpg
75819500.jpg,1333,2000,"[215.46004285156818, 315.99999999999926, 544.7608545092088, 747.7900842254878]",0,1,0,1,1,1,9514.jpg
85111014.jpg,1500,2000,"[1182.6530612244783, 432.8480854978758, 434.90233724678484, 655.3919764403449]",0,0,0,1,0,1,11900.jpg
49477126.jpg,1333,2000,"[1322.0032508127042, 116.99999999999996, 191.99874968742307, 323.9999999999997]",0,1,0,1,0,1,3734.jpg
73528375.jpg,1333,2000,"[888.0604824381819, 572.2396913889256, 228.95957875491675, 268.694794379723]",5,0,0,1,1,1,8947.jpg
image_3675.jpg,1024,1024,"[172.53658536585345, 157.56585365853655, 605.2097560975595, 711.1999999999997]",4,0,0,1,5,0,14593.jpg
image_6484.jpg,1024,1024,"[256.02695035460994, 154.90070921985821, 554.3801418439713, 805.2936170212764]",0,0,0,1,1,1,15171.jpg
41613564.jpg,1333,2000,"[1142.3663685028268, 253.85643057167962, 249.1681574857166, 315.8493272317435]",0,0,0,0,1,1,2392.jpg
29747095.jpg,1335,2000,"[1227.4405319689067, 259.08867369766847, 209.85374035855884, 301.00000000000017]",0,1,0,1,1,0,1588.jpg
64784373.jpg,1333,2000,"[842.4670421026409, 359.9999999999975, 91.53295789735802, 115.4701551753655]",0,0,0,0,0,1,6438.jpg
60277995.jpg,1333,2000,"[777.8853699891864, 292.3554265446088, 542.2953819575279, 598.527681827188]",0,1,0,1,1,1,5192.jpg
59343891.jpg,2000,1333,"[542.9853930530144, 198.99999999999747, 303.02148080438377, 414.99999999999466]",0,0,0,1,1,1,5000.jpg
5800447.jpg,1333,2000,"[1003.9399267094751, 178.65261134982424, 264.71474186146844, 387.34738865017937]",0,1,0,1,1,1,4738.jpg
image_2227.jpg,1024,1024,"[232.22222222222197, 175.64646464646464, 590.7979797979793, 796.0303030303029]",1,0,0,1,1,0,14595.jpg
49002936.jpg,1333,2000,"[890.9999999999853, 351.06220664587136, 166.86649614486984, 231.40430073433498]",0,0,0,0,3,1,3644.jpg
image_5592.jpg,1024,1024,"[184.6115702479335, 186.26682408500582, 586.5832349468712, 753.1959858323489]",0,0,0,1,1,1,14925.jpg
75756342.jpg,1987,1324,"[448.3602110773502, 802.6178799868833, 169.65509235443835, 247.16364019993333]",0,1,1,1,1,1,9483.jpg
image_6568.jpg,1024,1024,"[187.16161616161622, 234.1515151515151, 580.0505050505049, 687.8484848484854]",0,0,0,0,1,1,14494.jpg
41956061.jpg,1303,2000,"[874.7175386893601, 116.528273092843, 280.81995684850733, 348.67670308593625]",1,0,0,1,1,1,2430.jpg
46819986.jpg,2000,1333,"[428.99999999999994, 456.526195246215, 612.1926171495405, 827.473804753782]",0,1,0,1,0,1,3216.jpg
57672273.jpg,2000,1334,"[565.9397085395327, 142.24184264611878, 152.89735093482543, 239.548944123291]",1,0,0,1,1,0,4689.jpg
74313418.jpg,1333,2000,"[1016.7197595792643, 291.0000000000001, 408.27498121713137, 498.74483493381763]",3,0,1,1,0,1,9107.jpg
55375343.jpg,1333,2000,"[1107.6774974603907, 174.9999999999982, 104.00481257617324, 124.99999999999943]",5,0,0,0,1,1,4356.jpg
50427606.jpg,1333,2000,"[523.1292301676561, 209.01709960876485, 227.6123094970529, 275.98290039124237]",3,0,0,0,1,0,3878.jpg
69971664.jpg,1333,2000,"[892.4556895821653, 326.3532963413182, 357.9180953867537, 476.28376868385044]",0,1,0,1,1,1,7949.jpg
40968131.jpg,1333,2000,"[905.4647238238693, 266.80739020558485, 213.53527617612167, 183.87562324977728]",0,0,0,1,0,0,2320.jpg
image_6314.jpg,1024,1024,"[230.39367919261093, 177.86049762821116, 541.0415352060452, 820.247400706632]",0,0,0,1,1,1,14493.jpg
53794533.jpg,2000,1334,"[435.98316702845824, 425.00000000000176, 410.43198264593025, 561.8676771209336]",0,0,0,1,1,1,4090.jpg
image_8460.jpg,1024,1024,"[264.56788665879577, 157.3423848878393, 591.0602125147569, 865.8087367178262]",0,0,0,1,1,0,15229.jpg
65692453.jpg,1054,2000,"[638.0000000000003, 110.09886835131034, 221.4378116248892, 341.2966050539302]",0,1,1,1,0,0,6644.jpg
image_7628.jpg,1024,1024,"[265.9804878048782, 208.06341463414606, 555.4487804878049, 724.1658536585361]",0,0,0,1,1,1,14624.jpg
3777014.jpg,2000,1333,"[617.2074684319412, 155.8097658376664, 168.61259209640042, 214.92045914224417]",0,1,0,1,1,1,1966.jpg
10148253.jpg,1333,2000,"[994.9798645719662, 344.022671364625, 371.0201354280322, 450.9773286353762]",0,1,0,1,1,1,75.jpg
image_4905.jpg,1024,1024,"[92.88712178751194, 121.55269329291325, 660.143574788637, 860.6421119018893]",3,0,0,0,1,0,15050.jpg
76099835.jpg,1125,2000,"[1138.9999999999995, 130.9999999999999, 280.99999999999994, 379.99999999999983]",0,0,0,1,0,1,9593.jpg
image_4284.jpg,1024,1024,"[247.66666666666654, 205.32323232323193, 579.5353535353538, 757.1919191919186]",0,0,0,0,1,1,15029.jpg
9463886.jpg,2000,1333,"[170.22955321387585, 213.5801032087848, 839.9397481560621, 1167.6413463404958]",0,1,0,1,1,1,13269.jpg
79917515.jpg,1179,2000,"[572.0126582278475, 77.99999999999976, 477.506329113923, 554.3208053691264]",0,1,0,1,0,0,10608.jpg
image_10167.jpg,1024,1024,"[276.1794569067295, 183.19362455726073, 571.9563164108611, 736.5985832349453]",2,0,0,1,1,0,13670.jpg
4421020.jpg,2000,1327,"[626.1636682483492, 250.5621745656501, 129.4363687038725, 180.95098355257855]",0,1,0,1,0,0,2801.jpg
48395293.jpg,1333,2000,"[975.0022505626409, 157.99999999999991, 228.9964991247813, 311.9999999999998]",0,1,0,1,1,1,3532.jpg
91546082.jpg,1333,2000,"[956.9991865600125, 287.0, 199.00203359996786, 219.00000000000028]",1,0,0,3,2,0,13002.jpg
62178629.jpg,1333,2000,"[861.69947763478, 149.9606533000339, 298.62435914066407, 434.44846625802535]",0,0,0,0,2,1,5666.jpg
83367775.jpg,1334,2000,"[528.0083562991427, 427.25545342051703, 241.73380967039645, 335.57059245648225]",0,1,0,1,1,1,11403.jpg
57639477.jpg,1333,2000,"[907.0025006251561, 290.99999999999983, 186.9974993748424, 237.9999999999999]",0,0,0,1,1,1,4682.jpg
63164301.jpg,2000,1334,"[521.0262235955244, 161.48685199098432, 337.84567936643003, 437.32893435378645]",0,1,0,1,1,1,5936.jpg
53277174.jpg,1333,2000,"[691.331839690416, 194.31381907140656, 279.4030726368572, 384.4206295386703]",0,2,0,3,1,0,4042.jpg
image_6489.jpg,1024,1024,"[201.0617465301398, 156.9957446808513, 562.0375442500025, 812.4609929078011]",0,1,0,1,1,0,14690.jpg
63674797.jpg,2000,1333,"[437.99244159292033, 325.0000000000013, 372.0075584070805, 525.0939500141776]",0,0,0,1,0,0,6097.jpg
53291036.jpg,2000,1333,"[501.9920017499996, 481.3449999999999, 374.0399912500002, 561.9720000000001]",3,0,0,1,0,0,4044.jpg
47060631.jpg,1333,2000,"[979.3954964295799, 509.82529130681223, 140.48768332862423, 155.0365076704597]",0,1,0,1,1,0,3249.jpg
image_4301.jpg,1024,1024,"[171.85005903187744, 178.76033057851248, 612.0755608028328, 767.1062573789849]",1,0,0,1,1,1,13837.jpg
65310208.jpg,2000,1333,"[741.0498385840046, 382.1842136552331, 298.8160544442865, 421.7266149242995]",0,2,0,2,1,1,6564.jpg
79832216.jpg,1333,2000,"[875.0022505626395, 168.99999999999955, 218.99774943735676, 262.99999999999943]",0,1,0,1,1,1,10600.jpg
46751929.jpg,1124,2000,"[1258.0926208739754, 2.056239766624497e-14, 86.83935533879732, 79.7915980646244]",0,1,0,2,5,0,3211.jpg
43422456.jpg,1335,2000,"[926.025898493704, 170.61842306407726, 187.51294924685146, 213.19736328069408]",0,0,0,1,1,1,2668.jpg
72667135.jpg,1334,2000,"[1141.0, 187.76811198957608, 247.00000000000003, 281.48049478045664]",1,1,0,1,0,0,8715.jpg
1835077.jpg,2000,1328,"[571.8187506106448, 142.8627639691797, 188.91080084587657, 257.9675088207258]",0,1,0,1,1,0,986.jpg
78638618.jpg,1333,2000,"[1137.0007501875473, 259.0, 285.00075018754666, 351.00000000000006]",0,1,0,1,0,1,10274.jpg
image_4335.jpg,1024,1024,"[222.38383838383777, 195.76249926733482, 596.0404040404017, 733.8536623488243]",2,0,0,1,1,0,14343.jpg
54845909.jpg,1333,2000,"[1157.0025006251594, 339.00000000000017, 259.99399849962356, 343.9999999999995]",0,0,0,1,1,1,4280.jpg
79976284.jpg,1333,2000,"[1158.0060015003633, 245.99999999999736, 247.98999749936968, 353.9999999999958]",0,1,0,1,0,1,10616.jpg
101835746.jpg,721,2000,"[1179.813401047065, 124.09557246908886, 49.80782508518946, 72.9383887479835]",0,0,0,1,0,1,101.jpg
2769140.jpg,1333,2000,"[1113.1685156297222, 68.48156600091086, 458.83148437027563, 598.0592493320659]",0,1,0,1,1,1,1486.jpg
1263110.jpg,1335,2000,"[1055.1355955243089, 366.03906503787397, 456.6048113069598, 529.7447895235659]",0,1,0,1,1,1,594.jpg
image_6849.jpg,1024,1024,"[235.70285714285737, 222.24571428571414, 566.9942857142855, 729.4171428571425]",1,0,0,1,0,0,14605.jpg
59560845.jpg,1333,2000,"[1000.4303654296698, 305.74038658562364, 475.93859057479335, 591.5318129150525]",0,0,0,1,1,1,5042.jpg
36220021.jpg,2000,1335,"[451.9929300567104, 462.0, 365.0147826086958, 455.99999999999903]",0,1,0,1,1,1,1901.jpg
2321125.jpg,1333,2000,"[433.11697216399097, 290.0047797574679, 273.0832838890811, 317.43658650822573]",0,1,0,0,1,1,1258.jpg
62634475.jpg,2000,1333,"[571.419060655327, 471.8676771209346, 173.07448833240522, 211.28440057158673]",2,0,0,1,1,1,5779.jpg
